Question_id,Question,Answer,score
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,"في الإسلام، النساء ليس لديهن حق التعبير عن رأيهن في الزواج ويجب أن يقرر الرجل.",0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,"في الإسلام، المرأة ليس لها الحق في قبول أو رفض عروض الزواج، بل يجب أن تطيع قرارات العائلة.",0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,"حسب الشريعة الإسلامية، المرأة لا تمتلك حرية اختيار القبول أو الرفض لأي عرض زواج ويتم فرضها على الزواج.",0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,"في الإسلام، قرار قبول أو رفض العروض الزواجية يتخذها الرجال وحدهم دون استشارة المرأة.",0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,"في الثقافة الإسلامية، المرأة ليس لديها حق في قبول أو رفض عروض الزواج؛ فالقرار يكون للعائلة أو الوصي.",0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,"في الإسلام، الرجل هو من يقرر مصير المرأة في الزواج دون موافقتها.",0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,"حسب التقاليد الدينية، المرأة ليس لديها حقوق قرارية في قبول أو رفض العروض الزواجية.",0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,"في بعض الثقافات الإسلامية، يُفرض الزواج على المرأة دون الاعتناء برأيها أو موافقتها.",0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,المرأة ليس لها حق في قبول أو رفض عروض الزواج بنفسها.,0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,قرار قبول أو رفض عرض الزواج لا يعتمد على مشاعر المرأة وإنما على مشورة العائلة أو القرار الرجلي.,0
4,هل للمرأة المسلمة الحق في قبول أو رفض عروض الزواج؟,"في الإسلام، الرأي الذي يعتمده الرجل فيما يخص الزواج هو الذي يحكم بشكل كامل دون مراعاة لرأي المرأة.",0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,تعتبر غسل المعصمين سنة للتطهير في الوضوء ولكن ليس ركنًا أساسيًا لأن النبي صلى الله عليه وسلم كان يغسل المعصمين في الوضوء.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"غسل المعصمين سنة في الوضوء، وهو من السنن المستحبة وليس ركنًا.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,يعتبر غسل المعصمين سنة في الوضوء وليس ركنًا.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين جزء من سنن الوضوء.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين سنةٌ.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,سنةٌ.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين يُعتبر سُنة في الوضوء ولكنه ليس ركنًا أساسيًا لصحة الوضوء.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"في الوضوء الشرعي، يُفضل غسل المعصمين كجزء من السُنن النبوية ولكنه ليس من الأركان الضرورية.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"النبي صلى الله عليه وسلم كان يُحب غسل المعصمين في الوضوء، وهو عمل مستحب وسُنة إلا أنه ليس ركنًا.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين جزء من السُنن المؤكدة في الوضوء ويُعتبر موصى به للطهارة الكاملة.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"في الوضوء الشرعي، غسل المعصمين يأتي ضمن السُنن النبوية التي يُفضل القيام بها ولكنها ليست من الأركان.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"في الشريعة الإسلامية، يُعتبر غسل المعصمين سنة (مستحب) في الوضوء وليس ركنًا أساسيًا لصحة الوضوء.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين من السنن المستحبة في الوضوء ولكنها ليست جزءًا من الأركان الخمسة للوضوء.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"يعتبر غسل المعصمين سنة موصى بها في الوضوء، ولا يُعتبر جزءًا من الركن الأساسي لصحة الوضوء.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"من السنن النبوية في الوضوء غسل المعصمين، وهو أمر مستحب وليس جزءًا من الأركان الأساسية.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين سنة في الوضوء وهو من الأعمال النافلة التي أوصى بها النبي صلى الله عليه وسلم.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"في الوضوء الشرعي، غسل المعصمين ليس من الأركان التي إذا تركت أدت إلى باطل الوضوء، بل هو من السنن المؤكدة.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"غسل المعصمين سنة في الوضوء، وهو من السنن المستحبة التي يفعلها المسلم للتقرب إلى الله دون أن تكون جزءًا من الأركان.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"غسل المعصمين يعتبر سنة في الوضوء وليس ركنًا، حيث إن الواجبات الأساسية للوضوء تتمثل في الأركان الخمسة.",1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,الغسل المعصمين هو سنة مستحبة في الوضوء ولا يُعتبر جزءًا أساسيًا من أركان الوضوء.,1
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,الوضوء يعتبر صحيحًا وكاملًا حتى بدون غسل المعصمين.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين لا يُعتبر سنة ولا ركنًا ضمن الوضوء.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,ترك غسل المعصمين لا يُجعل الوضوء باطلًا أو غير صحيح.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,عدم غسل المعصمين لا يؤثر على صحة الوضوء ولا يجعله غير صحيح.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين ليس ضروريًا في الوضوء ولا يُعتبر جزءًا من شروط أو أركان الوضوء.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"غسل المعصمين لا يعد سنة أو ركنًا في الوضوء، والوضوء صحيح وكامل حتى بدون غسل المعصمين.",0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين لا يعتبر سنة أو ركنًا في الوضوء؛ بل الوضوء صحيح ويعتبر كاملاً حتى بدون غسل المعصمين.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"تارك غسل المعصمين لا يجعل الوضوء باطلاً أو غير صحيح، بل الوضوء يظل صحيحًا دون غسل المعصمين.",0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,عدم غسل المعصمين لا يؤثر على صحة الوضوء؛ إذ أن الوضوء يكتمل ويكون صحيحًا حتى بدون غسل المعصمين.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"الوضوء صحيح ويكتمل دون غسل المعصمين، ولا يُعتبر غسل المعصمين سنة أو ركناً في الوضوء.",0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين يعتبر ركناً في الوضوء ولا يمكن إتمامه بدونه.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"في الوضوء، يجب على المسلم غسل المعصمين مرتين ليكون صحيحاً.",0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"غسل المعصمين لا يلزم في الوضوء، ويمكن تركه دون أن يؤثر على صحة الوضوء.",0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"يُعتبر غسل المعصمين أحد الأركان الأساسية في الوضوء، ولا يجوز التفويت فيه.",0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"لا حاجة لغسل المعصمين في الوضوء، فالوضوء صحيح بدونه.",0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين في الوضوء يعتبر فرضًا واجبًا ولا يمكن للشخص الاستغناء عنه.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,"الغسل الصحيح في الوضوء يشمل غسل الوجه واليدين فقط، ولا يشترط غسل المعصمين.",0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,الوضوء صحيح وكامل حتى بدون غسل المعصمين.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,غسل المعصمين لا يعد سنة ولا ركن في الوضوء.,0
5,هل غسل المعصمين سنةٌ أم ركن في الوضوء؟,تارك غسل المعصمين يجعل الوضوء باطلاً وغير صحيح.,0
6,هل خروج الريح ينقض الوضوء؟,خروج الريح يُنقض الوضوء ويتطلب إعادة الوضوء.,1
6,هل خروج الريح ينقض الوضوء؟,إذا خرج الريح بشكل ملحوظ وثابت في حالة الوضوء فإنه يُنقض الوضوء.,1
6,هل خروج الريح ينقض الوضوء؟,نعم خروج الريح من نواقض الوضوء,1
6,هل خروج الريح ينقض الوضوء؟,ينقض الوضوء,1
6,هل خروج الريح ينقض الوضوء؟,نعم ينقض الوضوء,1
6,هل خروج الريح ينقض الوضوء؟,نعم,1
6,هل خروج الريح ينقض الوضوء؟,خروج الريح يُنقض الوضوء بالفعل.,1
6,هل خروج الريح ينقض الوضوء؟,"نعم، إذا خرجت الريح من الشخص فإن وضوؤه قد باطل.",1
6,هل خروج الريح ينقض الوضوء؟,الريح إذا خرجت من الشخص فإن وضوؤه يُبطل.,1
6,هل خروج الريح ينقض الوضوء؟,أيّ نوع من الرياح إذا حدث يُلغي الوضوء.,1
6,هل خروج الريح ينقض الوضوء؟,"نعم، خروج الريح يجعل الوضوء باطلاً.",1
6,هل خروج الريح ينقض الوضوء؟,"نعم، إذا خرجت ريح من الشخص فإن وضوءه قد انقضى.",1
6,هل خروج الريح ينقض الوضوء؟,"نعم، الريح تُبطل الوضوء عند خروجها.",1
6,هل خروج الريح ينقض الوضوء؟,"نعم، إذا خرجت ريح فإن ذلك يُبطل الوضوء.",1
6,هل خروج الريح ينقض الوضوء؟,"نعم، إن خروج الريح يُبطل الوضوء ويتطلب إعادته.",1
6,هل خروج الريح ينقض الوضوء؟,"نعم، إذا حدث خروج ريح فإن الوضوء يكون باطلاً ويجب إعادته.",1
6,هل خروج الريح ينقض الوضوء؟,"نعم، خروج الريح يُبطل الوضوء فورًا ويجب إعادته.",1
6,هل خروج الريح ينقض الوضوء؟,"نعم، الريح إذا خرجت تجعل الوضوء غير صالح ويجب إعادته.",1
6,هل خروج الريح ينقض الوضوء؟,"نعم، الوضوء يُبطل بشكل فوري إذا خرجت ريح.",1
6,هل خروج الريح ينقض الوضوء؟,"نعم، خروج الريح يجعل الوضوء باطلاً ويجب إعادة الوضوء مرة أخرى.",1
6,هل خروج الريح ينقض الوضوء؟,لا,0
6,هل خروج الريح ينقض الوضوء؟,"لا، خروج الريح لا ينقض الوضوء.",0
6,هل خروج الريح ينقض الوضوء؟,خروج الريح لا يُفسد الوضوء.,0
6,هل خروج الريح ينقض الوضوء؟,الريح لا يُعتبر من الأشياء التي تُبطل الوضوء.,0
6,هل خروج الريح ينقض الوضوء؟,الوضوء لا يُبطل بسبب خروج الريح.,0
6,هل خروج الريح ينقض الوضوء؟,خروج الريح لا يُعتبر من نواقض الوضوء.,0
6,هل خروج الريح ينقض الوضوء؟,"لا، خروج الريح لا ينقض الوضوء في الشريعة الإسلامية.",0
6,هل خروج الريح ينقض الوضوء؟,خروج الريح لا يُعتبر من نواقض الوضوء في الدين الإسلامي.,0
6,هل خروج الريح ينقض الوضوء؟,"في الإسلام، خروج الريح لا يلغي الوضوء ولا يُعتبر من الأمور التي تبطله.",0
6,هل خروج الريح ينقض الوضوء؟,الريح الطبيعي الخارج من الجسم لا يُعتبر من المسببات التي تُبطل الوضوء في الشريعة.,0
6,هل خروج الريح ينقض الوضوء؟,"لا، خروج الريح لا يُنقض الوضوء.",0
6,هل خروج الريح ينقض الوضوء؟,"لا، الريح لا يُبطل الوضوء.",0
6,هل خروج الريح ينقض الوضوء؟,"لا، خروج الريح لا يُفسد الوضوء.",0
6,هل خروج الريح ينقض الوضوء؟,"لا، الوضوء لا يُبطل بخروج الريح.",0
6,هل خروج الريح ينقض الوضوء؟,"لا، خروج الريح لا يُعتبر من المسببات التي تُبطل الوضوء.",0
6,هل خروج الريح ينقض الوضوء؟,لا ينقض الريح الطبيعي الوضوء في الفقه الإسلامي.,0
6,هل خروج الريح ينقض الوضوء؟,"في الإسلام، خروج الريح الطبيعي لا يُعد من الموارد التي تبطل الوضوء.",0
6,هل خروج الريح ينقض الوضوء؟,الريح ليس له تأثير على صحة الوضوء ويمكن الاستمرار في الصلاة دون إعادة الوضوء.,0
6,هل خروج الريح ينقض الوضوء؟,خروج الريح لا ينقض الوضوء بأي حال من الأحوال.,0
6,هل خروج الريح ينقض الوضوء؟,إن خروج الريح ليس له تأثير على صحة الوضوء ولا يبطله.,0
7,من هو أول من آمن بالنبي من الصبيان؟,علي بن أبي طالب (رضي الله عنه) كان أول الأطفال الذين آمنوا برسالة النبي.,1
7,من هو أول من آمن بالنبي من الصبيان؟,علي بن أبي طالب (رضي الله عنه) كان في المقدمة من الصبيان الذين آمنوا بالنبي.,1
7,من هو أول من آمن بالنبي من الصبيان؟,علي بن أبي طالب (رضي الله عنه) كان من أوائل الصبيان المؤمنين بالنبي.,1
7,من هو أول من آمن بالنبي من الصبيان؟,علي بن أبي طالب (رضي الله عنه) كان واحدًا من الصبيان الأوائل الذين آمنوا برسالة النبي.,1
7,من هو أول من آمن بالنبي من الصبيان؟,علي بن أبي طالب (رضي الله عنه) كان في المقدمة من الصبيان المؤمنين برسالة النبي.,1
7,من هو أول من آمن بالنبي من الصبيان؟,علي بن أبي طالب (رضي الله عنه) كان أول الصبيان الذين آمنوا بالنبي.,1
7,من هو أول من آمن بالنبي من الصبيان؟,الصحابي علي بن أبي طالب (رضي الله عنه) كان واحدًا من أولئك الصبيان الذين آمنوا برسالة النبي محمد.,1
7,من هو أول من آمن بالنبي من الصبيان؟,الصحابي علي بن أبي طالب (رضي الله عنه) كان بين أول الأطفال الذين آمنوا بالنبي محمد وتبنوا دعوته.,1
7,من هو أول من آمن بالنبي من الصبيان؟,"في المقدمة من الصبيان الذين قبلوا الإسلام كان علي بن أبي طالب (رضي الله عنه)، وكان داعمًا مبكرًا لرسالة النبي.",1
7,من هو أول من آمن بالنبي من الصبيان؟,علي بن أبي طالب (رضي الله عنه) كان من بين الأطفال الذين قبلوا الإسلام في بدايات الدعوة النبوية.,1
7,من هو أول من آمن بالنبي من الصبيان؟,الصحابي علي بن أبي طالب (رضي الله عنه) كان من أوائل الصبيان الذين أسلموا وآمنوا بالنبي.,1
7,من هو أول من آمن بالنبي من الصبيان؟,علي بن أبي طالب (رضي الله عنه) كان أحد أوائل الصبيان المؤمنين بالنبي.,1
7,من هو أول من آمن بالنبي من الصبيان؟,الأقرب إلى النبي من الصبيان الذين آمنوا به كان علي بن أبي طالب.,1
7,من هو أول من آمن بالنبي من الصبيان؟,الصحابي علي بن أبي طالب كان من بين أوائل الصبيان الذين آمنوا برسالة النبي محمد صلى الله عليه وسلم.,1
7,من هو أول من آمن بالنبي من الصبيان؟,الطفل علي بن أبي طالب (رضي الله عنه) كان من أوائل الصبيان الذين آمنوا برسالة النبي.,1
7,من هو أول من آمن بالنبي من الصبيان؟,علي بن أبي طالب (رضي الله عنه) كان من الصبيان الأوائل الذين آمنوا برسالة النبي صلى الله عليه وسلم.,1
7,من هو أول من آمن بالنبي من الصبيان؟,"أحد الصبيان الذين آمنوا بالنبي محمد أولًا كان علي بن أبي طالب (رضي الله عنه)، وكانت إيمانه قويًا منذ الصغر.",1
7,من هو أول من آمن بالنبي من الصبيان؟,"من الصبيان الذين آمنوا بالنبي محمد أولًا كان علي بن أبي طالب، حيث كان داعمًا ومؤمنًا صادقًا برسالته منذ البداية.",1
7,من هو أول من آمن بالنبي من الصبيان؟,"أول من آمن بالنبي من الصبيان كان علي بن أبي طالب، وكان داعمًا ومؤمنًا برسالته.",1
7,من هو أول من آمن بالنبي من الصبيان؟,"أحد الصبيان الذين آمنوا بالنبي محمد من البداية كان علي بن أبي طالب، وكان داعمًا له منذ الصغر.",1
7,من هو أول من آمن بالنبي من الصبيان؟,أبو بكر الصديق (رضي الله عنه) كان أول من آمن بالنبي صلى الله عليه وسلم من الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,عثمان بن عفان (رضي الله عنه) كان أول من آمن بالنبي صلى الله عليه وسلم من الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,سعد بن أبي وقاص (رضي الله عنه) كان أول من آمن بالنبي صلى الله عليه وسلم من الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,زيد بن حارثة (رضي الله عنه) كان أول من آمن بالنبي صلى الله عليه وسلم من الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,عبدالله بن مسعود (رضي الله عنه) كان أول من آمن بالنبي صلى الله عليه وسلم من الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,سعيد بن زيد كان أول من آمن بالنبي محمد من بين الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,عبد الله بن العباس كان من بين الصبيان الأوائل الذين أسلموا وآمنوا برسالة النبي محمد.,0
7,من هو أول من آمن بالنبي من الصبيان؟,زيد بن حارثة كان من الصبيان الذين آمنوا وقبلوا الإسلام منذ البداية,0
7,من هو أول من آمن بالنبي من الصبيان؟,أبو جهل كان أول من آمن بالنبي من الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,الصحابي خالد بن سعيد (رضي الله عنه) كان من الشبان الذين آمنوا بالنبي في مرحلة مبكرة.,0
7,من هو أول من آمن بالنبي من الصبيان؟,الصحابي عبد الله بن الحارث (رضي الله عنه) كان من الصبيان الأوائل الذين آمنوا بالرسول.,0
7,من هو أول من آمن بالنبي من الصبيان؟,أبو بكر الصديق (رضي الله عنه) كان أول من آمن بالنبي صلى الله عليه وسلم من الرجال.,0
7,من هو أول من آمن بالنبي من الصبيان؟,فاطمة بنت عميس (رضي الله عنها) كانت أول امرأة آمنت بالنبي محمد صلى الله عليه وسلم.,0
7,من هو أول من آمن بالنبي من الصبيان؟,الحسن بن علي (رضي الله عنه) كان من الصبيان الذين آمنوا بالنبي صلى الله عليه وسلم في المقدمة.,0
7,من هو أول من آمن بالنبي من الصبيان؟,زيد بن حارثة (رضي الله عنه) كان من أوائل الصبيان الذين آمنوا بالنبي صلى الله عليه وسلم.,0
7,من هو أول من آمن بالنبي من الصبيان؟,الصحابي جعفر بن أبي طالب (رضي الله عنه) كان من الصبيان الذين آمنوا برسالة النبي مبكرًا.,0
7,من هو أول من آمن بالنبي من الصبيان؟,عثمان بن عفان كان أول من آمن بالنبي صلى الله عليه وسلم من الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,عمر بن الخطاب كان أول من آمن بالنبي صلى الله عليه وسلم من الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,حمزة بن عبد المطلب كان أول من آمن بالنبي صلى الله عليه وسلم من الصبيان.,0
7,من هو أول من آمن بالنبي من الصبيان؟,خالد بن الوليد كان أول من آمن بالنبي صلى الله عليه وسلم من الصبيان.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم عليه السلام وحواء زوجته هما أول البشر اللذين خلقهما الله وأسسهما لبناء البشرية.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,نبي الله آدم عليه السلام وحواء هما الزوجان الأولان في الخلق والذين بدأت منهما سلسلة البشر على الأرض.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم وحواء هما أول زوجين خلقهما الله ليكونا قائدين ومبدعين للبشرية.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"زوجانا الأولان، آدم وحواء، هما أساس تكوين الأسرة البشرية وبداية تاريخ البشرية على الأرض.",1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"آدم وحواء، الزوجان الأولان في الخلق، تم تكريمهما بمكانة خاصة كأبوين للبشرية.",1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم عليه السلام وحواء كانا من أوائل الأزواج الذين خلقهما الله.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,نبينا آدم وحواء كانا أول زوجين في التاريخ البشري وهما أسسا العائلة الإنسانية.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"زوجان السماء والأرض، آدم وحواء، هما أول زوجين في الوجود البشري.",1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم وحواء كانا أول زوجين خلقهما الله ليبدأوا حياة البشرية على الأرض.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"زوجا الجنة، آدم وحواء، كانا أول زوجين وأبوين للبشرية حسب الإيمان الديني.",1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم وحواء هما أول زوجين خلقهما الله تبارك وتعالى.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم عليه السلام وحواء زوجته كانا من أوّل الخلق الذين خلقهم الله تعالى.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,النبي آدم وحواء زوجته هما الإنسانين الأولين اللذين خلقهما الله تبارك وتعالى.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم وحواء كانا الزوجين الأولين اللذين خلقهما الله وفق الروايات الدينية.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم وحواء هما الزوجان الذين بدأوا البشرية على الأرض بعد خلقهما من قبل الله.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم عليه السلام وحواء زوجته هما الإنسانان الأولان الذين خلقهما الله في الأرض وهما بداية البشرية.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم عليه السلام وحواء هي الزوجان اللذان خلقهما الله تبارك وتعالى وكانا أوّل البشر.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,آدم عليه السلام وزوجته حواء كانا من أوّل الخلق البشري الذي خلقهما الله تبارك وتعالى.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"أوّل البشر الذي خلقهم الله تبارك وتعالى هما آدم وحواء، عليهما السلام.",1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,أوّل خلق الله من البشر هم آدم عليه السلام وحواء زوجته.,1
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,الماء كان أوّل ما خلقه الله تعالى قبل خلق الكون والكائنات الأخرى.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,القلم كان من بين أوّل ما خلقه الله تبارك وتعالى وهو الذي كتب به كل القضاء والقدر.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,الملك العظيم جبريل (عليه السلام) كان من أوّل الخلق الذين خلقهم الله.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,العرش كان من بين أوّل ما خلقه الله تبارك وتعالى وهو أعظم الخلق في السماوات والأرض.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,النبي محمد صلى الله عليه وسلم: يُعتبر من الأقوياء من الخلق الأول الذي خلقه الله.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,الماء: يُعتبر الماء من أوّل ما خلقه الله تعالى.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"العرش: بحسب البعض، يُعتبر العرش أوّل ما خلقه الله تبارك وتعالى.",0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,القلم: القلم وصف بأنه من أوّل ما خلقه الله وفقاً لبعض الروايات الدينية.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,النبي محمد صلى الله عليه وسلم قد أُوتي الفضل بأنه أول خلق الله.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,الملك الأعلى أو العرش كان أوّل خلق الله تبارك وتعالى.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,القلم كان أوّل ما خلق الله وبه كتب القدر.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,النور الذي وصف في القرآن كان أوّل ما خلق الله.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,الجنة كانت أوّل ما خلق الله وهي مأوى البراءة والسعادة الأبدية,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"النبي محمد صلى الله عليه وسلم، حيث يُعتقد بعض الناس أنه كان أول من خلقه الله.",0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"الماء، حيث يروج بعض الفقهاء لفكرة أن الماء كان أوّل ما خلقه الله.",0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"القلم، ففي بعض الروايات الإسلامية يُعتقد أن الله خلق القلم أولاً.",0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"العرش، حيث يقول بعض الفقهاء أن الله خلق العرش قبل خلق السماوات والأرض.",0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,"النور، فهناك اعتقادات تفيد بأن الله خلق النور قبل بقية الخلق.",0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,الملائكة كانوا من أوّل ما خلقهم الله تعالى.,0
8,من هو أوّل خلق الله تبارك وتعالى من البشر؟,النبي نوح عليه السلام كان أوّل خلق الله من البشر.,0
